type,release_date,process_size_(nm),tdp_(w),die_size_(mm^2),transistors_(million),freq_(ghz),foundry,vendor,fp16_gflops,fp32_gflops,fp64_gflops,year
CPU,2021-05-11,10,35,190,unknown,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-05-11,10,45,190,unknown,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-05-11,10,35,190,unknown,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-05-11,10,35,190,unknown,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-05-11,10,35,190,unknown,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-05-11,8,35,200,8700,712.0,Samsung,NVIDIA,4329.0,4329.0,67.65,2021
CPU,2021-05-11,10,35,190,unknown,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-05-11,8,75,200,8700,735.0,Samsung,NVIDIA,5299.0,5299.0,82.8,2021
CPU,2021-05-11,10,35,190,unknown,3200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-05-11,10,35,190,unknown,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-05-11,8,75,276,12000,735.0,Samsung,NVIDIA,5299.0,5299.0,82.8,2021
GPU,2021-05-11,8,75,200,8700,735.0,Samsung,NVIDIA,5299.0,5299.0,82.8,2021
CPU,2021-05-11,10,35,190,unknown,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-05-11,8,45,200,8700,1065.0,Samsung,NVIDIA,5501.0,5501.0,85.95,2021
CPU,2021-05-31,10,28,unknown,unknown,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-05-31,7,unknown,237,11060,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-05-31,10,28,146.1,unknown,2900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-05-31,7,100,237,11060,2068.0,TSMC,AMD,17320.0,8659.0,541.2,2021
GPU,2021-05-31,8,350,628,28300,1365.0,Samsung,NVIDIA,34100.0,34100.0,532.8,2021
GPU,2021-05-31,7,135,335,17200,1489.0,TSMC,AMD,22120.0,11060.0,691.2,2021
GPU,2021-05-31,7,145,335,17200,2116.0,TSMC,AMD,24470.0,12240.0,764.8,2021
GPU,2021-05-31,8,290,392,17400,1575.0,Samsung,NVIDIA,21750.0,21750.0,339.8,2021
CPU,2021-06-01,7,65,180,10700,4000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-06-01,7,35,180,10700,3600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-06-01,7,65,180,10700,3900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-06-01,7,35,180,10700,3400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-06-01,7,65,180,10700,3800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-06-01,7,35,180,10700,3200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-06-08,7,90,237,11060,1224.0,TSMC,AMD,14580.0,7290.0,455.6,2021
GPU,2021-06-08,7,250,520,26800,2075.0,TSMC,AMD,35640.0,17820.0,1114.0,2021
GPU,2021-06-08,7,100,237,11060,2331.0,TSMC,AMD,18490.0,9247.0,577.9,2021
GPU,2021-06-09,7,175,335,17200,1941.0,TSMC,AMD,22580.0,11290.0,705.6,2021
CPU,2021-06-21,10,28,146.1,unknown,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-06-21,10,28,146.1,unknown,2900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-06-24,12,250,754,18600,1350.0,TSMC,NVIDIA,22150.0,11070.0,346.1,2021
CPU,2021-06-26,7,65,308,10600,3600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-06-28,7,300,826,54200,1065.0,TSMC,NVIDIA,77970.0,19490.0,9746.0,2021
GPU,2021-06-28,7,300,826,54200,795.0,TSMC,NVIDIA,79630.0,19910.0,9953.0,2021
GPU,2021-07-28,8,320,628,28300,1500.0,Samsung,NVIDIA,21890.0,21890.0,342.0,2021
CPU,2021-07-29,10,250,unknown,unknown,3400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-07-29,10,270,unknown,unknown,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-07-29,10,220,unknown,unknown,3500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-07-29,10,270,unknown,unknown,2700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-07-29,10,250,unknown,unknown,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-07-30,7,160,237,11060,1968.0,TSMC,AMD,21210.0,10600.0,662.8,2021
GPU,2021-08-03,7,400,520,26800,1800.0,TSMC,AMD,30210.0,15110.0,944.2,2021
GPU,2021-08-03,7,120,237,11060,2068.0,TSMC,AMD,20310.0,10150.0,634.6,2021
GPU,2021-08-03,7,300,520,26800,1825.0,TSMC,AMD,44460.0,22230.0,1389.0,2021
GPU,2021-08-03,7,200,520,26800,1800.0,TSMC,AMD,32060.0,16030.0,1002.0,2021
GPU,2021-08-10,8,70,276,12000,562.0,Samsung,NVIDIA,7987.0,7987.0,124.8,2021
GPU,2021-09-01,8,170,392,17400,1320.0,Samsung,NVIDIA,12740.0,12740.0,199.0,2021
GPU,2021-09-01,7,250,826,54200,1140.0,TSMC,NVIDIA,50530.0,12630.0,6317.0,2021
GPU,2021-09-01,7,250,826,54200,1140.0,TSMC,NVIDIA,50530.0,12630.0,6317.0,2021
CPU,2021-09-08,14,95,276,unknown,3200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,65,276,unknown,2600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,80,276,unknown,3200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,65,276,unknown,2900.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,95,276,unknown,3500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,65,276,unknown,3400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,65,276,unknown,3100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,65,276,unknown,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,80,276,unknown,3700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-09-08,14,80,276,unknown,2800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-10-13,7,132,237,11060,1626.0,TSMC,AMD,17860.0,8928.0,558.0,2021
CPU,2021-11-04,10,125,215,unknown,3600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-11-04,10,125,215,unknown,3600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-11-04,10,125,215,unknown,3700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-11-04,10,125,215,unknown,3700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-11-04,7,300,520,26800,1825.0,TSMC,AMD,40550.0,20280.0,1267.0,2021
GPU,2021-11-04,10,15,unknown,unknown,300.0,Intel,Intel,1485.0,742.4,1096.608262910798,2021
GPU,2021-11-04,10,unknown,unknown,unknown,1615.4307897071872,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-11-04,10,125,215,unknown,3200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
CPU,2021-11-04,10,125,215,unknown,3200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-11-08,6,500,724,58200,1000.0,TSMC,AMD,362100.0,45260.0,45260.0,2021
GPU,2021-11-08,6,unknown,724,58200,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-11-08,6,500,724,58200,1000.0,TSMC,AMD,383000.0,47870.0,47870.0,2021
GPU,2021-11-10,8,60,200,8700,1440.0,Samsung,NVIDIA,7250.0,7250.0,113.3,2021
GPU,2021-11-10,8,60,200,8700,1440.0,Samsung,NVIDIA,4531.0,4531.0,70.8,2021
GPU,2021-11-10,8,60,200,8700,1440.0,Samsung,NVIDIA,4531.0,4531.0,141.6,2021
GPU,2021-11-23,8,200,628,28300,1050.0,Samsung,NVIDIA,23650.0,23650.0,369.6,2021
GPU,2021-11-23,8,70,276,12000,562.0,Samsung,NVIDIA,7987.0,7987.0,124.8,2021
GPU,2021-12-07,12,184,445,10800,1470.0,TSMC,NVIDIA,14360.0,7181.0,224.4,2021
GPU,2021-12-17,12,25,200,4700,1065.0,TSMC,NVIDIA,2703.0,2703.0,42.24,2021
GPU,2021-12-17,8,30,200,8700,735.0,Samsung,NVIDIA,10200.0,5100.0,159.4,2021
GPU,2021-12-17,8,30,200,8700,832.0,Samsung,NVIDIA,9462.0,4731.0,147.8,2021
GPU,2021-12-17,8,unknown,200,8700,1615.4307897071872,Samsung,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-12-17,12,unknown,200,4700,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-12-17,8,15,200,8700,832.0,Samsung,NVIDIA,4731.0,4731.0,73.92,2021
GPU,2021-12-17,8,unknown,200,8700,1615.4307897071872,Samsung,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2021
GPU,2021-12-17,8,25,200,8700,832.0,Samsung,NVIDIA,4731.0,4731.0,73.92,2021
GPU,2022-01-04,10,45,unknown,unknown,300.0,Intel,Intel,1766.0,883.2,220.8,2022
GPU,2022-01-04,6,40,208,13100,1500.0,TSMC,AMD,2918.0,1459.0,91.2,2022
GPU,2022-01-04,6,unknown,107,5400,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-01-04,8,115,392,17400,915.0,Samsung,NVIDIA,16600.0,16600.0,259.4,2022
GPU,2022-01-04,6,50,107,5400,2000.0,TSMC,AMD,9830.0,4915.0,307.2,2022
GPU,2022-01-04,7,80,237,11060,1700.0,TSMC,AMD,14340.0,7168.0,448.0,2022
GPU,2022-01-04,10,45,unknown,unknown,300.0,Intel,Intel,2867.0,1434.0,358.4,2022
GPU,2022-01-04,7,120,237,11060,2068.0,TSMC,AMD,19790.0,9896.0,618.5,2022
GPU,2022-01-04,7,120,237,11060,2068.0,TSMC,AMD,17320.0,8659.0,541.2,2022
GPU,2022-01-04,7,100,237,11060,1800.0,TSMC,AMD,17200.0,8602.0,537.6,2022
GPU,2022-01-04,7,165,335,17200,2321.0,TSMC,AMD,26430.0,13210.0,825.9,2022
GPU,2022-01-04,8,130,276,12000,1552.0,Samsung,NVIDIA,9098.0,9098.0,142.2,2022
GPU,2022-01-04,6,50,208,13100,2000.0,TSMC,AMD,6758.0,3379.0,211.2,2022
GPU,2022-01-04,10,15,unknown,unknown,300.0,Intel,Intel,1075.0,537.6,1096.608262910798,2022
GPU,2022-01-04,10,15,unknown,unknown,300.0,Intel,Intel,665.6,332.8,1096.608262910798,2022
GPU,2022-01-04,10,45,unknown,unknown,300.0,Intel,Intel,3072.0,1536.0,384.0,2022
GPU,2022-01-04,10,45,unknown,unknown,300.0,Intel,Intel,4301.0,2150.0,537.6,2022
GPU,2022-01-04,10,15,unknown,unknown,300.0,Intel,Intel,614.4,307.2,76.8,2022
GPU,2022-01-04,7,80,237,11060,1700.0,TSMC,AMD,14340.0,7168.0,448.0,2022
GPU,2022-01-04,6,unknown,208,13100,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-01-06,7,45,180,10700,300.0,TSMC,AMD,4096.0,2048.0,128.0,2022
GPU,2022-01-06,7,unknown,180,10700,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-01-06,7,45,180,10700,300.0,TSMC,AMD,3226.0,1613.0,100.8,2022
GPU,2022-01-11,8,350,628,28300,1260.0,Samsung,NVIDIA,30640.0,30640.0,478.8,2022
GPU,2022-01-19,6,25,107,5400,1512.0,TSMC,AMD,6267.0,3133.0,195.8,2022
GPU,2022-01-19,6,50,107,5400,2039.0,TSMC,AMD,7130.0,3565.0,222.8,2022
GPU,2022-01-19,6,53,107,5400,1923.0,TSMC,AMD,7130.0,3565.0,222.8,2022
GPU,2022-01-19,6,107,107,5400,2310.0,TSMC,AMD,11530.0,5765.0,360.3,2022
GPU,2022-01-19,6,25,107,5400,1512.0,TSMC,AMD,6267.0,3133.0,195.8,2022
GPU,2022-01-25,8,80,496,22000,585.0,Samsung,NVIDIA,16700.0,16700.0,261.0,2022
GPU,2022-01-25,8,unknown,496,22000,1615.4307897071872,Samsung,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-01-25,8,115,496,22000,810.0,Samsung,NVIDIA,18710.0,18710.0,292.3,2022
GPU,2022-01-27,8,450,628,28300,1560.0,Samsung,NVIDIA,40000.0,40000.0,625.0,2022
CPU,2022-02-23,10,28,217,unknown,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,28,217,unknown,2200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,15,unknown,unknown,1800.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,15,unknown,unknown,1600.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,15,unknown,unknown,1200.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,28,unknown,unknown,1500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,9,unknown,unknown,1000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,15,unknown,unknown,1300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,28,217,unknown,1700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,9,unknown,unknown,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,9,unknown,unknown,1000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,9,unknown,unknown,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-02-23,8,200,496,22000,1410.0,Samsung,NVIDIA,16200.0,16200.0,253.1,2022
CPU,2022-02-23,10,28,217,unknown,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,15,unknown,unknown,1700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,9,unknown,unknown,1100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-02-23,10,28,217,unknown,1700.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-02-25,7,15,163,2400,1000.0,TSMC,AMD,3277.0,1638.0,102.4,2022
CPU,2022-02-25,7,15,163,2400,2400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-02-25,7,unknown,163,2400,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-03-03,7,250,335,17200,2150.0,TSMC,AMD,26620.0,13310.0,832.0,2022
CPU,2022-03-08,7,280,4x 81,16600,3800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-03-08,7,280,4x 81,16600,4100.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-03-08,7,280,4x 81,16600,4000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-03-08,7,280,4x 81,16600,3600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-03-08,7,280,8x 81,33200,2700.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-03-22,7,280,8x 81,33200,2800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-03-22,7,280,8x 81,33200,2200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-03-22,8,80,392,17400,510.0,Samsung,NVIDIA,14310.0,14310.0,223.6,2022
GPU,2022-03-22,8,230,628,28300,1080.0,Samsung,NVIDIA,34100.0,34100.0,532.8,2022
CPU,2022-03-22,7,240,8x 81,33200,3050.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-03-22,8,unknown,200,8700,832.0,Samsung,NVIDIA,6296.0,6296.0,98.37,2022
GPU,2022-03-22,8,140,392,17400,930.0,Samsung,NVIDIA,17660.0,17660.0,276.0,2022
GPU,2022-03-22,8,115,392,17400,855.0,Samsung,NVIDIA,11800.0,11800.0,184.3,2022
CPU,2022-03-22,7,240,8x 81,33200,2800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-03-22,8,165,496,22000,975.0,Samsung,NVIDIA,22270.0,22270.0,348.0,2022
GPU,2022-03-22,8,80,496,22000,585.0,Samsung,NVIDIA,18710.0,18710.0,292.3,2022
GPU,2022-03-30,6,35,157,7200,1550.0,TSMC,Intel,8397.0,4198.0,1050.0,2022
GPU,2022-03-30,8,20,200,8700,435.0,Samsung,NVIDIA,5468.0,5468.0,85.44,2022
GPU,2022-03-30,8,80,392,17400,510.0,Samsung,NVIDIA,14310.0,14310.0,223.6,2022
GPU,2022-03-30,8,35,200,8700,607.0,Samsung,NVIDIA,6026.0,6026.0,94.16,2022
GPU,2022-03-30,8,60,200,8700,652.0,Samsung,NVIDIA,5837.0,5837.0,91.2,2022
GPU,2022-03-30,8,60,200,8700,630.0,Samsung,NVIDIA,4669.0,4669.0,72.96,2022
GPU,2022-03-30,8,35,200,8700,630.0,Samsung,NVIDIA,4669.0,4669.0,72.96,2022
GPU,2022-03-30,6,25,157,7200,1150.0,TSMC,Intel,6758.0,3379.0,844.8,2022
GPU,2022-03-30,6,unknown,157,7200,1615.4307897071872,TSMC,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-04,7,65,74,4150,3400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-04,7,65,156,9800,3800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-04,7,65,156,9800,3600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-04,7,65,180,10700,3600.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-04,7,65,180,10700,3700.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-05,10,150,215,unknown,3400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,15,208,unknown,2900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,35,208,unknown,3300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,7,15,180,10700,2700.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,7,15,180,10700,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,35,208,unknown,3300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,45,208,unknown,3300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,35,208,unknown,3200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,45,208,unknown,3200.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,7,15,180,10700,2300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,45,208,unknown,3300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-19,6,15,208,unknown,2700.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-20,7,65,74,4150,3500.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-04-20,7,105,74,8850,3400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-05,7,15,180,10700,2300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-05,7,15,180,10700,2700.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-05,7,15,180,10700,3000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-05,7,15,180,10700,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-10,10,55,215,unknown,2400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-10,10,55,215,unknown,2300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-10,10,55,215,unknown,2100.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-10,10,55,215,unknown,2300.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-05-10,10,55,215,unknown,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-05-10,7,176,237,11060,2055.0,TSMC,AMD,21590.0,10790.0,674.6,2022
CPU,2022-05-10,10,55,215,unknown,2500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-05-10,7,335,520,26800,1860.0,TSMC,AMD,47310.0,23650.0,1478.0,2022
CPU,2022-05-10,10,55,215,unknown,2000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-06-14,6,75,157,7200,2000.0,TSMC,Intel,8397.0,4198.0,1096.608262910798,2022
CPU,2022-06-21,12,15,210,4940,2700.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-06-21,12,15,210,4940,2100.0,GlobalFoundries,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-06-28,12,75,200,4700,1740.0,TSMC,NVIDIA,3656.0,1828.0,57.12,2022
GPU,2022-07-06,8,75,200,8700,1237.0,Samsung,NVIDIA,7639.0,7639.0,119.4,2022
GPU,2022-07-06,8,45,200,8700,652.0,Samsung,NVIDIA,6180.0,6180.0,96.56,2022
GPU,2022-07-06,8,35,200,8700,622.0,Samsung,NVIDIA,5069.0,5069.0,79.2,2022
GPU,2022-07-06,8,35,200,8700,757.0,Samsung,NVIDIA,4608.0,4608.0,72.0,2022
GPU,2022-08-08,6,50,157,7200,1500.0,TSMC,Intel,8192.0,4096.0,1024.0,2022
GPU,2022-08-08,6,75,157,7200,2000.0,TSMC,Intel,9626.0,4813.0,1203.0,2022
GPU,2022-08-08,6,50,157,7200,1500.0,TSMC,Intel,6963.0,3482.0,870.4,2022
GPU,2022-08-11,7,400,826,54200,1155.0,TSMC,NVIDIA,77970.0,19490.0,9746.0,2022
GPU,2022-08-24,6,75,157,7200,1600.0,TSMC,Intel,7987.0,3994.0,1096.608262910798,2022
GPU,2022-08-24,6,150,406,21700,1950.0,TSMC,Intel,33590.0,16790.0,1096.608262910798,2022
CPU,2022-09-20,6,15,100,unknown,2400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-09-20,6,15,100,unknown,1500.0,TSMC,AMD,972.8,486.4,30.4,2022
GPU,2022-09-20,6,unknown,100,unknown,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-20,6,15,100,unknown,2800.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-09-20,5,unknown,609,76300,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-09-20,5,450,609,76300,2235.0,TSMC,NVIDIA,82580.0,82580.0,1290.0,2022
GPU,2022-09-20,5,unknown,379,45900,1615.4307897071872,TSMC,NVIDIA,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-20,6,15,100,unknown,2400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-20,6,15,100,unknown,2400.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-09-20,5,320,379,45900,2205.0,TSMC,NVIDIA,48740.0,48740.0,761.5,2022
GPU,2022-09-27,5,15,264,3400,400.0,TSMC,AMD,1126.0,563.2,35.2,2022
CPU,2022-09-27,10,125,257,unknown,3500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,10,125,257,unknown,3500.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-09-27,5,unknown,264,3400,1615.4307897071872,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,10,125,257,unknown,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,5,105,71,6570,4700.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,10,125,257,unknown,3000.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,6,45,unknown,unknown,3500.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,6,45,unknown,unknown,3300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,6,15,unknown,unknown,1900.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,10,125,257,unknown,3400.0,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,6,15,unknown,unknown,2000.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
CPU,2022-09-27,6,15,unknown,unknown,2300.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-09-27,10,unknown,unknown,unknown,1615.4307897071872,Intel,Intel,19033.0610625,5403.009359050446,1096.608262910798,2022
GPU,2022-09-27,10,15,unknown,unknown,300.0,Intel,Intel,1587.0,793.6,1096.608262910798,2022
CPU,2022-09-27,5,170,2x 71,13140,4500.0,TSMC,AMD,19033.0610625,5403.009359050446,1096.608262910798,2022
